Date,Open,High,Low,Close,Adj Close,Volume,Source
2020-11-27,57923.69,58128.81,57662.31,57822.5,57822.5,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-11-30,57822.5,57822.5,56809.35,57091.89,57091.89,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-01,57091.89,57712.36,57091.89,57509.72,57509.72,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-02,57509.72,58281.98,57509.72,58281.98,58281.98,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-03,58281.98,59147.23,58281.98,58947.48,58947.48,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-04,58947.48,59468.12,58947.48,59419.37,59419.37,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-07,59419.37,59527.7,58999.0,59527.7,59527.7,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-08,59527.7,59607.85,58976.12,59159.36,59159.36,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-09,59159.36,59669.66,59045.58,59291.75,59291.75,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-10,59291.75,59303.94,58875.49,59282.77,59282.77,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-11,59282.77,59424.07,58908.64,59412.61,59412.61,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-14,59412.61,59648.89,59191.11,59508.8,59508.8,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-15,59508.8,59577.78,59059.25,59478.26,59478.26,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-17,59478.26,60591.92,59478.26,60544.3,60544.3,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-18,60544.3,60544.3,59788.12,59788.12,59788.12,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-21,59788.12,59788.12,58142.43,58714.87,58714.87,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-22,58714.87,58763.4,58349.72,58619.75,58619.75,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-23,58619.75,59047.41,58466.8,58986.72,58986.72,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-24,58986.72,59175.8,58764.16,59175.8,59175.8,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-28,59175.8,59243.61,58535.21,59006.07,59006.07,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-29,59006.07,59681.53,58745.51,59246.4,59246.4,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-30,59246.4,60055.13,59246.4,59634.93,59634.93,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
2020-12-31,59634.93,59634.93,58994.51,59408.68,59408.68,,Yahoo Finance (^J203.JO); 31-Dec-2020 verified from Yahoo table
